person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_403;9100.397239866714;2900.1202101127624;3.137937940687249;1232.0;215.0;5.730232558139535
additional_1147;1664.901196897909;1664.901196897909;1.0;257.0;165.0;1.5575757575757576
additional_783;2646.996667416811;2646.996667416811;1.0;317.0;194.0;1.634020618556701
additional_2006;5639.609730647066;4466.697406437573;1.2625905042322876;1021.0;299.0;3.4147157190635453
additional_616;9686.684087378986;3940.227446573899;2.458407342906496;1343.0;279.0;4.813620071684587
additional_108;2616.6703984917385;2616.6703984917385;1.0;223.0;155.0;1.4387096774193548
additional_1946;2056.374812330965;2056.374812330965;1.0;793.0;165.0;4.806060606060606
additional_1090;3597.6745262785175;3597.6745262785175;1.0;431.0;355.0;1.2140845070422535
additional_216;4712.712051970213;4712.712051970213;1.0;298.0;237.0;1.2573839662447257
additional_1410;2837.4763876564452;2837.4763876564452;1.0;277.0;216.0;1.2824074074074074
additional_1174;6722.034834506578;4979.032364496836;1.3500685158100763;1511.0;307.0;4.921824104234528
additional_1675;4654.300911520369;3125.1670664663743;1.4892966719961584;1413.0;229.0;6.170305676855895
additional_712;4456.299733881581;2944.3301202858033;1.5135190524930038;1507.0;196.0;7.688775510204081
additional_1877;3467.976305794265;3467.976305794265;1.0;294.0;230.0;1.2782608695652173
additional_1852;7405.1950896830685;3810.987980210384;1.9431168841614315;1083.0;301.0;3.5980066445182723
additional_219;5722.176673028036;2624.1734574188517;2.1805634291630986;1036.0;228.0;4.543859649122807
additional_150;4084.960179841353;3313.2672255608845;1.232909965223174;529.0;215.0;2.4604651162790696
additional_1926;5510.557250827629;3811.87664917912;1.4456284287200942;1553.0;235.0;6.608510638297872
12052000_12052000_29030;11537.407882692241;6089.107936228695;1.8947615978438324;1423.0;343.0;4.14868804664723
additional_839;9902.23352241227;4293.336194174605;2.3064193146225245;1641.0;342.0;4.798245614035087
