departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63343.0;additional_1392;taxi115;7412;453717.1;5733928.9;8174;454057.99;5732120.96;1132.0;64797.0;322.0;3031.8;2372.78;-2;64543;64811.5
63347.0;12052000_12052000_18288;taxi37;5771;453580.25;5734859.63;1397;452979.48;5735316.56;707.0;64141.0;87.0;1201.71;1201.71;-2;64547;64677.5
63360.0;additional_1479;taxi104;6735;453473.05;5734878.85;9711;454803.8;5736744.26;1144.0;64922.0;418.0;4218.62;3253.66;-2;64560;64959
63385.0;12052000_12052000_13681;taxi128;10261;455676.73;5726131.6;2312;452760.85;5733016.74;61.0;64264.0;818.0;9834.62;8942.82;-2.84;64585;65407
63390.0;additional_2231;taxi51;5080;453358.88;5734976.96;472;452930.44;5730585.03;923.0;64864.0;551.0;6541.33;4999.26;-2;64590;65127
63396.0;additional_2048;taxi106;6580;454324.8;5734036.23;10659;455096.79;5737226.59;951.0;64661.0;314.0;4641.37;4641.37;-2;64596;65067
63406.0;12052000_12052000_11971;taxi128;10261;455676.73;5726131.6;3222;453662.54;5732180.51;40.0;63926.0;480.0;7592.17;7592.17;-2.44;64606;65234.5
63412.0;additional_929;taxi129;7529;455734.86;5735292.05;2132;451532.8;5736179.57;601.0;64930.0;917.0;10376.04;5491.65;-2;64612;65153.5
63424.0;12052000_12052000_27229;taxi128;1292;453833.44;5732213.57;3248;453833.79;5734187.34;457.0;64640.0;759.0;5211.58;2557.97;-2;64624;64901.5
63426.0;12052000_12052000_3066;taxi17;9387;453620.74;5737217.92;7859;455876.64;5733661.57;61.0;64776.0;1289.0;13026.64;6018.02;-2.14;64626;65287.5
63428.0;additional_509;taxi106;2105;453980.49;5733899.18;4020;454756.09;5737834.17;803.0;65040.0;809.0;7624.69;5971.92;-2.12;64628;65261
63432.0;12052000_12052000_22130;taxi174;3054;454740.29;5737357.82;2944;454365.74;5738777.75;249.0;64006.0;325.0;3830.62;3830.62;-2;64632;65119.5
