Link;x;y;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00
7926;453156.12801530113;5736579.347583272;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
5760;456454.35721163417;5732078.775357854;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5761;456502.2996214272;5731923.314173808;0;0;0;0;0;0;0;2;3;0;0;0;0;1;1;2;1;1;1;0;0;0;0;0
5763;456575.7770605511;5731625.299410346;0;0;0;0;0;0;1;7;1;0;0;0;0;0;1;5;6;3;1;0;0;0;0;0
3100;453473.90080545936;5732007.07034896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10953;454480.7119622743;5734388.920406757;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3578;453074.8842945952;5735491.309653892;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3577;453007.2579885999;5735543.33830723;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1398;452935.0652239109;5735200.5905482685;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
3576;453055.3701780165;5735494.450252862;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
974;455553.8406848411;5734637.953643549;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1397;452979.47514258337;5735316.562663571;0;0;0;0;0;0;1;3;1;1;1;0;0;0;0;3;0;1;0;0;0;0;0;0
3575;453015.9533340217;5735586.980189665;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
975;455667.5986766973;5734634.714972074;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
976;455358.32600355695;5734630.018082513;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
977;455553.8406848411;5734637.953643549;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5755;456449.7941082255;5732098.913084298;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0
7934;453624.75688760355;5734085.911190338;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
978;455149.5635626953;5734606.36960507;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0
5756;456348.6058749826;5732205.429906482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5757;456454.35721163417;5732078.775357854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
10952;454540.4487043895;5734256.289153617;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;4;3;4;0;0;0;0;0;0
5759;456458.32324044855;5732057.4638156565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
4429;456066.4614561675;5734106.647314598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5771;453580.25118300813;5734859.630759625;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;2;6;1;0;0;0;0;0
7950;453473.05105063826;5734878.85037576;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5772;453597.51942577073;5734703.888641891;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6621;456304.75146306586;5733665.279664464;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
7951;453463.8652545375;5734893.828453456;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3594;448326.0005761118;5732494.58193823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2260;454067.16793975694;5728850.264770664;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
10964;457536.05432931904;5730229.806894024;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0
2258;454093.43821390014;5728664.847466882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
10968;459402.5503406492;5731813.503080186;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3104;453043.656873853;5731297.193257279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
3103;452950.93153464363;5731390.797958659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3102;453503.53216339566;5732005.47323786;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
988;454944.7419173505;5735087.246995442;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7945;452541.7303819358;5735144.922263365;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
989;454950.46832212846;5734948.2416121615;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
505;455837.07750504836;5735837.3398814425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7944;451969.4132143813;5735045.542068457;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
7946;451863.8698008859;5735040.73310437;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7949;453473.05105063826;5734878.85037576;0;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0
7948;453580.25118300813;5734859.630759625;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5780;453940.7405456183;5730561.6243129065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
6630;457576.0065726833;5736842.746975497;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
5782;454043.28668354615;5730555.038152449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5783;454202.95941492624;5730542.37351118;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8810;452453.16883984616;5734576.879587252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5300;454220.36273793894;5730741.208193657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
2275;455926.7231141917;5730158.821562778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2274;456132.98416298185;5730176.853965108;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0
990;454947.9515127662;5735196.7866187;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
991;454944.7419173505;5735087.246995442;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3117;451211.25976288185;5731278.550820272;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
8809;452491.3717736247;5734471.476802826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
511;452833.5236374885;5730711.395022406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6623;456407.0191887264;5733802.668157415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6622;456478.4715052092;5733891.897593027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
4446;453718.0124656531;5732889.788170237;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1;3;1;1;0;2;0;0;0;0
7956;453959.08297790383;5734120.059224976;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5777;453940.7405456183;5730561.6243129065;0;0;0;0;0;0;7;33;18;2;0;0;1;0;5;21;31;5;1;0;0;0;0;0
4447;453731.3560426053;5732824.843300953;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
7955;452396.93984590203;5737271.819397057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6627;456576.49844944145;5734019.671779595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
7957;453892.78610634914;5734111.478623155;0;0;0;0;0;1;0;0;0;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0
6628;456771.8922996442;5734264.386985916;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;6;1;2;1;1;0;0;0;0
7970;454411.5814341822;5736762.405035789;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;4;3;1;0;0;0;0;0;0
4460;454473.920118728;5734385.878621698;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8821;453087.06900623;5737285.567669312;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7971;454272.64598650596;5736951.326674046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6642;457992.930708385;5736357.088291576;0;0;0;0;0;0;0;2;5;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
593500;455734.85564309434;5735292.0543636475;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3132;454905.24048427085;5737433.331042726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
8819;453076.5344768128;5737357.974345591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3128;451738.067064828;5734317.096240872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
3127;451610.00270323287;5734439.818238942;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
3126;451755.0106846006;5734273.644493206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3125;451603.0313315138;5734148.99439307;0;0;0;0;0;0;2;3;2;0;0;1;0;0;1;1;3;2;1;0;0;0;0;0
5786;454202.95941492624;5730542.37351118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7965;454279.3450848051;5737663.235842767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4456;454392.71228846733;5734535.08874149;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
5303;455585.55915750505;5734314.464128468;0;0;0;0;0;0;1;3;4;0;1;0;0;0;1;1;8;1;1;0;0;0;0;0
7964;454308.54487741576;5737410.486928683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
8814;452331.1640410709;5734222.409333348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5787;454365.4289788599;5730508.945157446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
4457;454331.52431297675;5734543.451458267;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5304;455667.5986766973;5734634.714972074;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5788;454305.32987831405;5730520.912380284;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8811;452431.6100863718;5734311.3524476625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
5305;455489.386128583;5734258.899961596;0;0;0;0;0;1;0;4;2;0;0;0;0;0;0;4;4;0;1;1;0;0;0;0
7966;454323.9080483523;5737159.877142465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5306;455585.55915750505;5734314.464128468;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4459;454465.430545346;5734437.052454294;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7969;454323.9080483523;5737159.877142465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
8817;452229.25980815344;5734537.422809755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5307;455383.45332901715;5734199.742522432;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8818;452249.31576863397;5734457.16066828;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7968;454272.64598650596;5736951.326674046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
5308;455489.386128583;5734258.899961596;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8815;452249.31576863397;5734457.16066828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8816;452268.5176269011;5734386.483313434;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
7981;454604.99385470245;5737047.052005397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7980;454622.6252782091;5736963.495642658;0;0;0;0;0;0;3;6;4;0;1;0;0;1;1;4;8;1;0;0;1;0;0;0
7983;454622.6252782091;5736963.495642658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
8832;453035.4247869302;5737575.661510323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
5321;451695.63890618394;5734435.29203983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7982;454632.27399929205;5736922.644277932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7985;454632.27399929205;5736922.644277932;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
4475;456716.380003716;5734704.046719198;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
5322;451871.3461842907;5734480.001883192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
8830;453198.80167235195;5736750.005594943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4476;456789.57849471195;5734713.361409088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0
2298;454549.8753255143;5731039.468090028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2296;454900.8144337628;5737806.712115741;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;2;2;1;0;0;0;1;0;0
2294;454912.12417272443;5737747.193735033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2292;455486.2176931294;5730488.101508643;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0
2291;455749.2305393121;5730429.350565874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8824;453087.06900623;5737285.567669312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6644;454404.8728087844;5734352.04574213;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8826;453106.8334708449;5737082.105697324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8827;453198.80167235195;5736750.005594943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
4481;455723.69965190557;5735044.486952627;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4482;455681.6317240461;5735042.510305018;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
4000;456160.3354134594;5731862.134585629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
6662;453516.4153574174;5734220.325673489;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4485;455984.2650950487;5735050.176601465;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
4001;456180.2242902898;5731951.886723423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5333;457419.2856513363;5739223.170096327;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
4486;455723.69965190557;5735044.486952627;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4002;456166.44654884515;5731881.923899529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5334;457256.6353769822;5738539.957253026;0;0;0;0;0;0;0;3;4;0;0;0;0;0;1;4;4;0;1;0;0;0;0;0
4003;456153.2461045745;5732205.279957369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3156;453566.65897412266;5732199.758225823;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3155;453596.3372536793;5732330.8310466455;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;4;3;3;1;0;1;0;0;0
10129;454276.1914485396;5737842.906082417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10128;454271.2117242437;5737900.5999537185;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0
544;453131.3207843278;5730643.272355766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4477;456592.8998709657;5734704.220104315;0;0;0;0;0;0;2;7;1;0;0;0;0;0;0;2;5;2;0;0;0;0;0;0
8835;451937.18001243455;5734266.6189724;0;0;0;0;0;0;0;2;2;1;0;0;0;0;1;3;4;0;1;0;0;0;0;0
7987;454652.224136647;5736842.882190195;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
548;455180.03374510666;5734999.892054273;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7986;454656.9797250232;5736823.986517902;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
549;455101.3488505176;5734992.86309905;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6658;452891.07656328287;5731551.555409343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5327;451772.79212982743;5735035.231600986;0;0;0;0;0;0;3;6;4;0;0;0;0;0;0;3;4;4;0;0;0;0;1;0
7988;454051.9045269506;5738090.237823366;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;2;5;3;0;0;0;0;0;0
10122;454276.1914485396;5737842.906082417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5328;451601.5774147899;5734707.888647328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10126;454276.1914485396;5737842.906082417;0;0;0;0;0;0;2;5;3;0;0;0;0;0;0;3;5;1;0;0;0;0;0;0
6672;453969.9632052411;5733611.22449188;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7521;457507.2490252533;5734746.25903888;0;0;0;0;0;0;1;4;5;0;0;0;0;0;1;2;10;3;0;0;1;0;0;0
6674;453652.5642295582;5735281.222919215;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4011;455070.7983893015;5737368.595243546;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
4495;453824.0825073406;5733178.635272832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6673;453962.2170457325;5733553.780510976;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7520;454944.7419173505;5735087.246995442;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9701;454668.502754205;5736803.494947983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4497;453705.79884929676;5733286.453240565;0;0;0;0;0;0;0;4;7;0;0;0;0;0;2;0;4;3;1;0;0;0;0;0
7523;457371.7052008488;5734693.360855755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6675;453666.92388330406;5735364.999652114;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4498;453824.0825073406;5733178.635272832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
550;455209.9463729859;5735058.997980335;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
551;455180.03374510666;5734999.892054273;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
552;455180.03374510666;5734999.892054273;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
553;455209.9463729859;5735058.997980335;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3157;451649.2320385707;5732985.57810157;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0
7514;455081.6271971431;5735202.777088787;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6667;454142.50388468674;5734272.45523715;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4004;456180.2242902898;5731951.886723423;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0
6666;454261.7864961356;5734308.119202373;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7513;455091.8477009785;5735098.3229400255;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4005;456046.6814147198;5732175.799643311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
5337;457623.43101924314;5739756.339741776;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;3;2;0;0;0;0;0;0
7516;455091.8477009785;5735098.3229400255;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4006;456153.2461045745;5732205.279957369;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7515;455101.3488505176;5734992.86309905;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7999;455059.51828648703;5734146.165390164;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4007;455621.84959006996;5732308.366631875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;1;0;0
7518;455101.3488505176;5734992.86309905;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4008;456046.6814147198;5732175.799643311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7517;455105.855738592;5734875.257520512;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7519;454656.4355669739;5735076.5666349325;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
5350;452963.7345177672;5734818.126961713;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
7530;455401.64744629484;5735149.323792201;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5351;453020.31241438445;5734680.935036622;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4020;454756.0858416304;5737834.172441095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5352;453106.45578780374;5734782.348707157;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4021;453867.6048063547;5734018.81350512;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4022;453887.256747801;5734047.3853568705;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
9711;454803.79946952674;5736744.262186531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5354;453020.31241438445;5734680.935036622;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0
6200;453804.0409780098;5735665.695749267;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9712;454766.67553338915;5736791.877987389;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4023;454776.5630912131;5737930.6104135625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7534;455734.85564309434;5735292.0543636475;0;0;0;0;0;1;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5355;452963.7345177672;5734818.126961713;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6203;454388.4356366786;5730984.190563439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6686;456513.5071504646;5728015.343256013;0;0;0;0;0;0;1;0;1;2;0;0;0;0;1;3;6;4;3;0;0;0;0;0
7533;456396.5578912616;5735580.902951206;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
9710;454794.1558828388;5736785.113139593;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0
4025;454756.87339612504;5737934.747164351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
560;454010.58597352577;5735240.667107004;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
561;453965.0046110269;5735136.675999986;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562;454014.8030567677;5735246.757126309;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
563;454010.58597352577;5735240.667107004;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
