RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_193;251.0;251.0;0.0
drt_194;481.0;252.0;229.0
drt_191;220.0;222.0;-2.0
drt_192;288.0;288.0;0.0
drt_199;601.0;516.0;85.0
drt_1999;265.0;265.0;0.0
drt_1998;746.0;653.0;93.0
drt_1832;214.0;214.0;0.0
drt_1831;843.0;843.0;0.0
drt_1830;728.0;728.0;0.0
drt_1829;660.0;660.0;0.0
drt_1828;869.0;328.0;541.0
drt_1827;9.0;9.0;0.0
drt_1826;810.0;810.0;0.0
drt_1825;181.0;181.0;0.0
drt_1824;91.0;91.0;0.0
drt_1823;506.0;506.0;0.0
drt_1822;333.0;333.0;0.0
drt_1821;337.0;253.0;84.0
drt_1820;750.0;750.0;0.0
drt_1819;474.0;474.0;0.0
drt_1818;19.0;19.0;0.0
drt_1817;834.0;721.0;113.0
drt_1816;472.0;472.0;0.0
drt_1815;157.0;157.0;0.0
drt_1814;775.0;773.0;2.0
drt_1813;488.0;375.0;113.0
drt_1812;102.0;102.0;0.0
drt_1811;38.0;38.0;0.0
drt_1854;792.0;707.0;85.0
drt_1853;871.0;810.0;61.0
drt_1852;281.0;281.0;0.0
drt_1851;584.0;584.0;0.0
drt_1850;702.0;702.0;0.0
drt_4091;777.0;743.0;34.0
drt_4090;162.0;162.0;0.0
drt_4093;668.0;404.0;264.0
drt_4092;793.0;542.0;251.0
drt_4095;107.0;107.0;0.0
drt_4094;310.0;310.0;0.0
drt_4097;806.0;677.0;129.0
drt_4096;480.0;480.0;0.0
drt_4099;475.0;472.0;3.0
drt_4098;405.0;404.0;1.0
drt_304;126.0;126.0;0.0
drt_305;575.0;210.0;365.0
drt_302;605.0;605.0;0.0
drt_1849;375.0;375.0;0.0
drt_303;343.0;343.0;0.0
drt_1848;153.0;153.0;0.0
drt_300;340.0;340.0;0.0
drt_1847;180.0;182.0;-2.0
drt_301;706.0;706.0;0.0
drt_1846;205.0;207.0;-2.0
drt_1845;322.0;322.0;0.0
drt_1844;838.0;838.0;0.0
drt_1843;785.0;785.0;0.0
drt_1842;8.0;8.0;0.0
drt_1841;496.0;496.0;0.0
drt_1840;325.0;325.0;0.0
drt_308;865.0;500.0;365.0
drt_309;68.0;68.0;0.0
drt_306;891.0;891.0;0.0
drt_307;496.0;496.0;0.0
drt_315;61.0;61.0;0.0
drt_316;177.0;177.0;0.0
drt_1839;319.0;319.0;0.0
drt_313;463.0;463.0;0.0
drt_1838;728.0;728.0;0.0
drt_314;854.0;297.0;557.0
drt_1837;336.0;336.0;0.0
drt_311;83.0;83.0;0.0
drt_1836;725.0;456.0;269.0
drt_312;337.0;339.0;-2.0
drt_1835;644.0;644.0;0.0
drt_1834;440.0;440.0;0.0
drt_310;348.0;348.0;0.0
drt_1833;434.0;436.0;-2.0
drt_319;115.0;115.0;0.0
drt_317;842.0;688.0;154.0
drt_318;155.0;157.0;-2.0
drt_4071;852.0;818.0;34.0
drt_4070;412.0;330.0;82.0
drt_4073;237.0;237.0;0.0
drt_4072;868.0;786.0;82.0
drt_4075;250.0;250.0;0.0
drt_4074;610.0;549.0;61.0
