person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_1851;13539.652766978188;6673.728143681425;2.0287989674552906;1374.0;383.0;3.587467362924282
additional_202;7327.265690081099;5152.925117780139;1.421962384975945;1314.0;426.0;3.084507042253521
additional_162;8368.904357389572;4455.597750848414;1.8782899232310648;1097.0;251.0;4.370517928286852
additional_1641;8696.110246463964;4251.913021500365;2.0452229860984747;1538.0;312.0;4.92948717948718
additional_862;3148.5878422144624;3148.5878422144624;1.0;1153.0;202.0;5.707920792079208
additional_1550;9705.522817445813;2191.060716803948;4.42960012153522;1272.0;163.0;7.803680981595092
additional_1739;8676.669243437716;3230.7434531701097;2.6856571464762666;1105.0;259.0;4.2664092664092665
additional_1292;10342.179742302562;4735.21491236641;2.1840993352367373;1381.0;323.0;4.275541795665634
additional_2192;8111.13437978658;3691.0218032003054;2.1975308768845014;1345.0;296.0;4.543918918918919
additional_507;7245.724466676601;4790.3679272009285;1.5125611595580233;1365.0;365.0;3.73972602739726
additional_2109;10690.895095944867;2863.0296891701905;3.7341195365122024;1477.0;208.0;7.100961538461538
additional_1236;9033.231286393831;4426.211062566404;2.040849647408406;1642.0;329.0;4.990881458966565
additional_99;4701.774580442606;1352.7158174054189;3.475803653616515;909.0;110.0;8.263636363636364
additional_35;5343.3025897371335;4016.43628946669;1.3303591055957287;1616.0;336.0;4.809523809523809
additional_465;3359.1758817252958;3359.1758817252958;1.0;984.0;258.0;3.813953488372093
additional_1317;5559.862742039349;4549.2694515850335;1.2221440829586845;865.0;289.0;2.9930795847750864
additional_1157;12890.446598315913;6188.035859498856;2.0831240947850387;1647.0;354.0;4.6525423728813555
additional_620;1200.592084417708;1200.592084417708;1.0;730.0;61.0;11.967213114754099
12052000_12052000_21525;13723.779589590238;7418.303828940175;1.8499888796750594;1952.0;510.0;3.827450980392157
additional_730;10298.32605222614;6217.03271898076;1.6564696564624932;1486.0;470.0;3.1617021276595745
additional_768;1917.5430600281145;1917.5430600281145;1.0;297.0;171.0;1.736842105263158
additional_867;1741.4715014502835;2413.7025669793848;0.7214938266522369;1211.0;158.0;7.6645569620253164
additional_1073;8295.044023528604;6292.218233230162;1.318302022603287;1476.0;462.0;3.1948051948051948
additional_1098;1647.6751365786097;1647.6751365786097;1.0;927.0;160.0;5.79375
additional_644;10989.812524895218;4285.675748076191;2.5643126477378666;1358.0;296.0;4.587837837837838
additional_1336;9719.26928690124;2324.3716039805536;4.181461032416982;1197.0;203.0;5.896551724137931
additional_763;6067.185650761389;4288.865821840178;1.4146363870526046;1230.0;302.0;4.072847682119205
12052000_12052000_30472;20030.89360003091;11614.053792084795;1.7247116259856106;2227.0;719.0;3.097357440890125
additional_2333;9284.168522365822;6932.368307396324;1.3392491729644977;1190.0;476.0;2.5
12052000_12052000_19366;6754.488191908918;6754.488191908918;1.0;500.0;383.0;1.3054830287206267
additional_1728;11379.738459533814;6022.352145573977;1.8895837015935963;1723.0;364.0;4.733516483516484
additional_1229;5928.985159740713;4834.40567872025;1.2264144868599893;1458.0;339.0;4.300884955752212
additional_857;8707.596749219641;2378.644280562447;3.6607393633320697;1425.0;192.0;7.421875
additional_113;9475.199678594961;2380.901651838228;3.9796686567374264;1410.0;200.0;7.05
additional_224;3357.58568756916;2377.6574693014627;1.4121401971982082;1278.0;203.0;6.295566502463054
additional_249;12598.508749432605;3674.2652778065844;3.4288511571362372;1517.0;249.0;6.092369477911647
12052000_12052000_17508;5115.019865554723;2876.9121452634286;1.7779548374378178;664.0;262.0;2.5343511450381677
additional_1580;9547.412156720015;5271.403035024682;1.8111709716150193;1601.0;318.0;5.034591194968553
additional_1722;9553.009386178514;3476.0064149566074;2.7482715063682552;1436.0;278.0;5.16546762589928
12052000_12052000_18541;10072.144948370758;8782.556297122852;1.1468352274235205;1206.0;599.0;2.013355592654424
additional_1290;4768.237160579024;4768.237160579024;1.0;650.0;442.0;1.4705882352941178
additional_1607;5838.899869512979;2004.3087592961967;2.913173852297727;656.0;154.0;4.259740259740259
