RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_1845;1080.0;858.0;222.0
drt_1844;329.0;329.0;0.0
drt_1843;916.0;913.0;3.0
drt_1842;516.0;516.0;0.0
drt_1841;222.0;222.0;0.0
drt_1840;275.0;275.0;0.0
drt_308;200.0;200.0;0.0
drt_309;106.0;108.0;-2.0
drt_306;336.0;221.0;115.0
drt_307;607.0;607.0;0.0
drt_315;81.0;81.0;0.0
drt_316;154.0;154.0;0.0
drt_1839;324.0;324.0;0.0
drt_313;160.0;160.0;0.0
drt_1838;1150.0;1148.0;2.0
drt_314;583.0;583.0;0.0
drt_1837;420.0;418.0;2.0
drt_311;702.0;702.0;0.0
drt_1836;173.0;173.0;0.0
drt_312;331.0;333.0;-2.0
drt_1835;667.0;578.0;89.0
drt_1834;394.0;243.0;151.0
drt_310;883.0;796.0;87.0
drt_1833;845.0;845.0;0.0
drt_319;138.0;118.0;20.0
drt_317;446.0;446.0;0.0
drt_318;78.0;78.0;0.0
drt_4071;722.0;688.0;34.0
drt_4070;275.0;178.0;97.0
drt_4073;211.0;211.0;0.0
drt_4072;275.0;275.0;0.0
drt_4075;113.0;115.0;-2.0
drt_4074;395.0;395.0;0.0
drt_4077;374.0;374.0;0.0
drt_4076;665.0;664.0;1.0
drt_4079;540.0;540.0;0.0
drt_4078;70.0;70.0;0.0
drt_326;509.0;273.0;236.0
drt_327;1057.0;699.0;358.0
drt_324;583.0;583.0;0.0
drt_325;376.0;376.0;0.0
drt_322;184.0;184.0;0.0
drt_323;628.0;628.0;0.0
drt_320;507.0;507.0;0.0
drt_321;184.0;184.0;0.0
drt_328;790.0;552.0;238.0
drt_329;152.0;154.0;-2.0
drt_4080;1039.0;788.0;251.0
drt_4082;492.0;492.0;0.0
drt_4081;248.0;248.0;0.0
