RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_158;512.0;365.0;147.0
drt_155;247.0;247.0;0.0
drt_156;61.0;61.0;0.0
drt_1997;928.0;897.0;31.0
drt_1996;337.0;337.0;0.0
drt_1995;755.0;755.0;0.0
drt_1994;759.0;752.0;7.0
drt_1993;967.0;964.0;3.0
drt_1992;198.0;200.0;-2.0
drt_1991;559.0;559.0;0.0
drt_1990;1127.0;1127.0;0.0
drt_164;123.0;123.0;0.0
drt_9003;336.0;336.0;0.0
drt_165;657.0;657.0;0.0
drt_9002;908.0;797.0;111.0
drt_162;115.0;115.0;0.0
drt_9001;97.0;97.0;0.0
drt_163;354.0;354.0;0.0
drt_9000;192.0;192.0;0.0
drt_160;243.0;243.0;0.0
drt_9007;555.0;555.0;0.0
drt_161;218.0;220.0;-2.0
drt_9006;232.0;232.0;0.0
drt_9005;1115.0;1084.0;31.0
drt_9004;61.0;61.0;0.0
drt_9009;644.0;644.0;0.0
drt_9008;90.0;90.0;0.0
drt_168;705.0;510.0;195.0
drt_169;432.0;432.0;0.0
drt_1989;796.0;796.0;0.0
drt_166;99.0;99.0;0.0
drt_1988;1079.0;1077.0;2.0
drt_167;180.0;180.0;0.0
drt_1987;150.0;150.0;0.0
drt_1986;309.0;309.0;0.0
drt_1985;760.0;760.0;0.0
drt_1984;412.0;412.0;0.0
drt_1983;548.0;315.0;233.0
drt_1982;866.0;866.0;0.0
drt_1981;524.0;503.0;21.0
drt_1980;210.0;210.0;0.0
drt_9010;236.0;236.0;0.0
drt_175;455.0;356.0;99.0
drt_9014;376.0;364.0;12.0
drt_176;105.0;105.0;0.0
drt_9013;259.0;257.0;2.0
drt_173;61.0;61.0;0.0
drt_9012;305.0;305.0;0.0
drt_174;365.0;266.0;99.0
drt_9011;89.0;89.0;0.0
drt_171;74.0;74.0;0.0
drt_9018;172.0;170.0;2.0
drt_172;111.0;111.0;0.0
drt_9017;1121.0;1121.0;0.0
drt_9016;61.0;61.0;0.0
drt_170;521.0;521.0;0.0
drt_9015;88.0;88.0;0.0
drt_9019;671.0;276.0;395.0
drt_179;82.0;82.0;0.0
drt_1979;742.0;742.0;0.0
drt_1978;1171.0;795.0;376.0
drt_177;580.0;580.0;0.0
drt_1977;977.0;865.0;112.0
drt_178;539.0;536.0;3.0
drt_1976;265.0;267.0;-2.0
drt_186;61.0;61.0;0.0
drt_187;54.0;54.0;0.0
drt_184;638.0;464.0;174.0
drt_185;221.0;221.0;0.0
drt_182;86.0;86.0;0.0
drt_183;206.0;208.0;-2.0
drt_180;223.0;223.0;0.0
drt_181;63.0;63.0;0.0
drt_188;433.0;433.0;0.0
drt_189;87.0;87.0;0.0
drt_190;470.0;470.0;0.0
drt_197;93.0;93.0;0.0
drt_198;143.0;143.0;0.0
drt_195;525.0;525.0;0.0
drt_196;161.0;163.0;-2.0
drt_193;104.0;104.0;0.0
drt_194;299.0;299.0;0.0
drt_191;80.0;80.0;0.0
drt_192;513.0;513.0;0.0
drt_199;707.0;388.0;319.0
drt_1999;1123.0;1123.0;0.0
drt_1998;809.0;732.0;77.0
drt_1832;691.0;691.0;0.0
drt_1831;816.0;732.0;84.0
drt_1830;665.0;578.0;87.0
drt_1829;802.0;801.0;1.0
drt_1828;948.0;948.0;0.0
drt_1827;520.0;520.0;0.0
drt_1826;1097.0;1095.0;2.0
drt_1825;1158.0;1158.0;0.0
drt_1824;827.0;827.0;0.0
drt_1823;399.0;399.0;0.0
drt_1822;620.0;536.0;84.0
drt_1821;249.0;249.0;0.0
drt_1820;324.0;324.0;0.0
drt_1819;216.0;216.0;0.0
drt_1818;308.0;224.0;84.0
drt_1817;1216.0;1056.0;160.0
drt_1816;390.0;390.0;0.0
drt_1815;1150.0;1150.0;0.0
drt_1814;815.0;815.0;0.0
drt_1813;410.0;410.0;0.0
drt_1812;937.0;840.0;97.0
drt_1811;170.0;170.0;0.0
drt_1854;408.0;408.0;0.0
drt_1853;960.0;459.0;501.0
drt_1852;841.0;764.0;77.0
drt_1851;1012.0;740.0;272.0
drt_1850;169.0;169.0;0.0
drt_4091;830.0;830.0;0.0
drt_4090;162.0;162.0;0.0
drt_4093;404.0;404.0;0.0
drt_4092;524.0;524.0;0.0
drt_4095;322.0;322.0;0.0
drt_4094;310.0;310.0;0.0
drt_4097;890.0;348.0;542.0
drt_4096;480.0;480.0;0.0
drt_4099;153.0;155.0;-2.0
drt_4098;189.0;189.0;0.0
drt_304;116.0;116.0;0.0
drt_305;511.0;336.0;175.0
drt_302;646.0;646.0;0.0
drt_1849;92.0;92.0;0.0
drt_303;168.0;168.0;0.0
drt_1848;306.0;306.0;0.0
drt_300;381.0;381.0;0.0
drt_1847;970.0;970.0;0.0
drt_301;373.0;373.0;0.0
drt_1846;702.0;634.0;68.0
drt_1845;151.0;153.0;-2.0
drt_1844;193.0;193.0;0.0
drt_1843;251.0;253.0;-2.0
drt_1842;1178.0;1176.0;2.0
drt_1841;152.0;152.0;0.0
drt_1840;61.0;61.0;0.0
drt_308;229.0;229.0;0.0
drt_309;582.0;385.0;197.0
drt_306;775.0;558.0;217.0
drt_307;82.0;82.0;0.0
drt_315;579.0;518.0;61.0
drt_316;223.0;223.0;0.0
drt_1839;761.0;761.0;0.0
drt_313;104.0;104.0;0.0
drt_1838;421.0;421.0;0.0
drt_314;982.0;287.0;695.0
drt_1837;979.0;979.0;0.0
drt_311;407.0;177.0;230.0
drt_1836;548.0;548.0;0.0
drt_312;331.0;333.0;-2.0
drt_1835;705.0;705.0;0.0
drt_1834;418.0;418.0;0.0
drt_310;61.0;62.0;-1.0
drt_1833;567.0;567.0;0.0
drt_319;115.0;115.0;0.0
drt_317;92.0;92.0;0.0
drt_318;114.0;114.0;0.0
drt_4071;1016.0;795.0;221.0
drt_4070;178.0;178.0;0.0
drt_4073;823.0;429.0;394.0
drt_4072;769.0;769.0;0.0
drt_4075;144.0;144.0;0.0
drt_4074;363.0;363.0;0.0
drt_4077;491.0;381.0;110.0
drt_4076;664.0;664.0;0.0
drt_4079;657.0;547.0;110.0
drt_4078;70.0;70.0;0.0
drt_326;247.0;247.0;0.0
drt_327;793.0;584.0;209.0
drt_324;333.0;335.0;-2.0
drt_325;376.0;376.0;0.0
drt_322;355.0;355.0;0.0
drt_323;1022.0;274.0;748.0
drt_320;660.0;463.0;197.0
drt_321;220.0;220.0;0.0
drt_328;437.0;437.0;0.0
drt_329;76.0;76.0;0.0
drt_4080;213.0;213.0;0.0
drt_4082;524.0;524.0;0.0
drt_4081;280.0;280.0;0.0
drt_4084;61.0;61.0;0.0
drt_330;138.0;138.0;0.0
