departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
27243.0;12052000_12052000_16817;taxi260;9435;456701.3;5734808.43;1565;457684.66;5740859.73;515.0;28763.0;1005.0;12427;9871;-3;28443;29238
27245.0;12052000_12052000_28780;taxi187;6712;453589.09;5735010.17;6642;457992.93;5736357.09;776.0;29117.0;1096.0;10201.59;7023.54;-2.37;28445;29136.5
27264.0;12052000_12052000_5407;taxi159;7859;455876.64;5733661.57;2312;452760.85;5733016.74;994.0;28963.0;705.0;6549.7;4198.09;-2;28464;28951.5
27264.0;12052000_12052000_27442;taxi218;2312;452760.85;5733016.74;7918;453390.98;5736193.46;802.0;28709.0;643.0;6242.22;4090.62;-2;28464;28935
27267.0;12052000_12052000_7374;taxi32;8787;451618.2;5734660.45;8233;454552.82;5730464.21;620.0;28807.0;920.0;9951.07;6908.24;-2.34;28467;29161.5
27268.0;12052000_12052000_2125;taxi181;2743;454935.14;5740051.42;5761;456502.3;5731923.31;1067.0;29618.0;1283.0;14819.27;10218.3;-3.36;28468;29689
27269.0;12052000_12052000_9250;taxi181;7341;454024.27;5740468.1;8142;455320.79;5737554.7;922.0;28746.0;555.0;5203.01;5203.01;-2.03;28469;29210
27269.0;12052000_12052000_26303;taxi251;9706;454764.75;5736762.5;5489;454504.09;5736783.01;99.0;27494.0;126.0;645.67;540.24;-2;28469;28545.5
27269.0;12052000_12052000_20738;taxi17;2820;452091.1;5733901.93;4497;453705.8;5733286.45;1102.0;28787.0;416.0;4104.7;3289.4;-2;28469;28851.5
27270.0;12052000_12052000_31050;taxi59;7073;453863.81;5734715.48;10745;455460.02;5739984.71;220.0;28041.0;551.0;7160.77;7160.77;-2.48;28470;29296.5
27273.0;12052000_12052000_13554;taxi211;9487;456855.81;5732626.98;8639;454982.78;5732217.59;619.0;28880.0;988.0;10014.22;6409.88;-2.2;28473;29101.5
27277.0;additional_1536;taxi135;9640;454508.99;5736763.58;10209;455426.05;5733879.6;300.0;28145.0;568.0;5478.43;4796.01;-2;28477;28913.5
27281.0;12071000_12052000_40397;taxi125;8156;451131.02;5730015.11;6902;454428.85;5730870.04;1175.0;28885.0;429.0;6641.58;6132.84;-2;28481;28883
27283.0;12052000_12052000_30497;taxi29;5777;453940.74;5730561.62;8036;455614.28;5738043.5;343.0;29064.0;1438.0;15744.52;11198.06;-3.45;28483;29542
27285.0;12052000_12052000_25562;taxi125;3283;455408.1;5737709.16;1270;455093.37;5730154.34;450.0;28676.0;941.0;15989.41;10396.08;-3.16;28485;29356.5
27287.0;12052000_12052000_13682;taxi268;1415;452313.07;5731177.14;10261;455676.73;5726131.6;874.0;29005.0;844.0;8933.33;8780.47;-2.62;28487;29027
27298.0;12052000_12052000_4198;taxi254;10668;455096.79;5737226.59;8754;452106.09;5732854.76;491.0;29323.0;1534.0;13127.49;7921.94;-2.71;28498;29432.5
27302.0;12052000_12052000_10699;taxi159;4497;453705.8;5733286.45;1292;453833.44;5732213.57;1191.0;28610.0;117.0;1418.91;1418.91;-2;28502;28677.5
27303.0;12052000_12052000_29977;taxi153;6146;456515.87;5729841.45;10313;452709.18;5729514.87;1146.0;28974.0;525.0;5813.73;4610.98;-2;28503;28996.5
27305.0;12052000_12052000_10430;taxi156;7045;459855.69;5734859.85;5158;452448.43;5733007.82;128.0;29028.0;1595.0;19619.21;8578.82;-2.9;28505;29538.5
27308.0;12052000_12052000_23877;taxi268;3248;453833.79;5734187.34;1415;452313.07;5731177.14;110.0;28101.0;683.0;9745.81;5202.19;-2;28508;28968.5
27313.0;12052000_12052000_11368;taxi255;10126;454276.19;5737842.91;2292;455486.22;5730488.1;786.0;29477.0;1378.0;12870.2;10236.56;-3.23;28513;29534.5
27314.0;additional_1745;taxi20;6714;453364.65;5737549.46;2908;455105.86;5734875.26;62.0;28666.0;1290.0;10134.22;5287.67;-2;28514;29157.5
27314.0;12052000_12052000_26550;taxi220;1756;455760.85;5734792.38;6902;454428.85;5730870.04;829.0;28440.0;297.0;5610.19;5610.19;-2;28514;28959.5
27314.0;12052000_12052000_24891;taxi37;728;454415.5;5733015.71;3095;453469.9;5731980.2;503.0;28679.0;862.0;11022.41;2210.34;-2;28514;28781
27315.0;additional_982;taxi218;2869;452764.12;5732904.86;9745;453592.98;5734861.49;627.0;28556.0;614.0;5316.04;3230.86;-2;28515;28954.5
27321.0;additional_904;taxi211;10885;456313.56;5731540.99;3865;452803.51;5735801.34;148.0;29356.0;1887.0;18657.13;7538.83;-2.57;28521;29361
27321.0;12052000_12052000_1079;taxi135;1148;454895.04;5735034.93;10872;459924.59;5734918.25;594.0;29260.0;1345.0;13864.55;5934.45;-2.21;28521;29313
27322.0;12052000_12052000_2842;taxi268;1248;452465.53;5731319.05;3016;452965.17;5731054.79;910.0;28278.0;46.0;728.32;728.32;-2;28522;28591
27322.0;12052000_12052000_13088;taxi20;10126;454276.19;5737842.91;732;454568.85;5732677.61;263.0;29316.0;1731.0;14608.32;6842.1;-2.4;28522;29320
27326.0;12052000_12052000_28797;taxi157;612;457638.35;5740246.26;5831;456065.69;5732049.27;768.0;29350.0;1256.0;14052.7;9642.9;-3;28526;29381
27326.0;12052000_12052000_26331;taxi190;1756;455760.85;5734792.38;8791;451515.51;5734930.37;89.0;28997.0;1582.0;17966.32;4854.2;-2;28526;29100.5
27327.0;12052000_12052000_19768;taxi259;1756;455760.85;5734792.38;8306;456316.41;5731995.53;374.0;28610.0;909.0;8322.6;4153.3;-2;28527;28972.5
27327.0;12052000_12052000_16185;taxi223;2979;457619.8;5740765.68;3335;453103.4;5734633.08;538.0;29445.0;1580.0;16372.97;10216.85;-3.2;28527;29506.5
27333.0;12052000_12052000_28705;taxi41;5874;453706.36;5730306.45;6714;453364.65;5737549.46;553.0;29425.0;1539.0;16411.35;8521.63;-2.84;28533;29491.5
27340.0;12052000_12052000_26931;taxi83;5291;456875.77;5736801.04;7073;453863.81;5734715.48;289.0;29097.0;1468.0;11271.6;8166.25;-2.62;28540;29266
27344.0;12052000_12052000_14225;taxi96;9224;456934.17;5730176.83;1707;455795.45;5730314.36;560.0;28291.0;387.0;3465.29;1497.57;-2;28544;28719.5
27344.0;12052000_12052000_14555;taxi20;7988;454051.9;5738090.24;7980;454622.63;5736963.5;360.0;28070.0;366.0;3050.83;1784.42;-2;28544;28799
27345.0;additional_1385;taxi30;6203;454388.44;5730984.19;8005;455383.45;5734199.74;1146.0;29081.0;590.0;7349;6246.04;-2.14;28545;29131.5
27346.0;12052000_12052000_19848;taxi135;2514;454603.92;5734439.16;1756;455760.85;5734792.38;713.0;28281.0;222.0;2931.74;1713.19;-2;28546;28729
27347.0;12052000_12052000_31779;taxi142;9134;452560.6;5736269.51;9638;454542.72;5736771.82;194.0;28062.0;521.0;3784.53;2903.93;-2;28547;28974.5
27358.0;additional_900;taxi288;2470;454084.11;5732676.56;2144;454700.79;5734354.9;758.0;28835.0;719.0;8039.98;3512.98;-2;28558;28918
27358.0;12052000_12052000_10033;taxi242;720;454160.25;5733611.55;8639;454982.78;5732217.59;1203.0;28776.0;215.0;2724.97;2724.97;-2;28558;28880.5
27359.0;12052000_12052000_12800;taxi283;3248;453833.79;5734187.34;4712;455429.79;5735820.02;754.0;28919.0;806.0;9821.56;4025.33;-2;28559;29027
27363.0;additional_918;taxi20;3054;454740.29;5737357.82;6067;453614.38;5734228.39;562.0;29040.0;1115.0;9846.38;4669.15;-2;28563;29098.5
27367.0;12052000_12052000_23558;taxi182;8353;459380.78;5734295.35;5303;455585.56;5734314.46;320.0;29099.0;1412.0;16947.35;5562.84;-2.13;28567;29336.5
27368.0;additional_637;taxi148;6318;457174.89;5736522.68;593;453600.35;5734434.03;564.0;29192.0;1260.0;11245.26;5430.51;-2.08;28568;29306
27369.0;additional_2315;taxi189;8990;456348.61;5732205.43;8262;454823.79;5734396.36;1068.0;28964.0;527.0;4744.44;3453.15;-2;28569;28969.5
