person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_1279;8268.64280291391;5745.175499724696;1.4392324139288932;1026.0;330.0;3.109090909090909
additional_813;10676.90057233666;3770.1964875608246;2.8319215212160507;1729.0;305.0;5.668852459016393
additional_1529;10335.6137773464;5278.292959597013;1.9581356806946737;1410.0;494.0;2.854251012145749
additional_2312;6225.046815090031;3449.1257427167156;1.8048187510226437;1108.0;298.0;3.7181208053691277
additional_482;8031.7225541132375;4813.320446962487;1.6686448871655257;1240.0;299.0;4.147157190635451
additional_1419;9622.943441663427;5502.661504756468;1.748779828333146;1334.0;326.0;4.0920245398773005
additional_1820;5125.771204540013;2277.497404264054;2.250615607703116;1005.0;229.0;4.388646288209607
additional_1627;3035.1225345423522;3035.1225345423522;1.0;284.0;211.0;1.3459715639810426
additional_1534;18127.170165776573;5731.109836054843;3.1629423766644957;1761.0;378.0;4.658730158730159
additional_81;9264.811573855248;3528.5206130980387;2.625692914890116;981.0;243.0;4.037037037037037
additional_1549;5426.631955061068;3889.4338496913606;1.395224128954318;712.0;265.0;2.6867924528301885
additional_1475;12236.028123681497;4678.147925991711;2.6155710159779963;1678.0;339.0;4.949852507374631
additional_1406;12921.947581766817;4860.413532938412;2.6586107322342847;1495.0;394.0;3.7944162436548226
additional_1573;8007.879057179596;2560.877629030172;3.1270057445939945;1388.0;181.0;7.668508287292818
additional_1046;13873.113918908717;6204.582501489483;2.235946401805168;1837.0;454.0;4.046255506607929
additional_1411;9988.144945733122;4545.535888690902;2.1973525653120896;1295.0;338.0;3.831360946745562
additional_425;6133.280550146387;2914.5286539795898;2.1043816267758464;1139.0;250.0;4.556
additional_1831;1936.8426237732901;1936.8426237732901;1.0;461.0;180.0;2.561111111111111
additional_477;6957.340491538941;3870.3199889653456;1.797613766142073;1394.0;242.0;5.760330578512397
additional_1094;5299.019350754885;2338.467367103619;2.26602236374936;1198.0;212.0;5.650943396226415
additional_818;2200.2308469010586;2200.2308469010586;1.0;262.0;167.0;1.5688622754491017
additional_1807;11956.167813497863;5402.760707927412;2.2129737850419153;1654.0;398.0;4.155778894472362
additional_1192;4773.445788970439;1650.6972120296705;2.891775520176161;1340.0;137.0;9.781021897810218
additional_680;7871.5940665804355;4849.485524458226;1.6231812687923908;1337.0;342.0;3.909356725146199
additional_586;11787.38702450216;4051.3450324112273;2.9094996674441957;1706.0;355.0;4.805633802816901
additional_1056;9047.982792793122;3664.1305353977987;2.4693396442577398;1514.0;298.0;5.080536912751678
additional_260;10284.372133042163;5350.730128433862;1.9220502410298834;1404.0;310.0;4.529032258064516
additional_2150;3206.59184431954;3206.59184431954;1.0;290.0;229.0;1.2663755458515285
additional_178;10085.454917850186;7877.672739067315;1.2802581741983183;1093.0;406.0;2.6921182266009853
additional_1999;10761.140790304926;4608.443806212483;2.3350921141315006;1734.0;338.0;5.1301775147929
additional_1685;5451.279859511525;5451.279859511525;1.0;513.0;419.0;1.224343675417661
additional_358;3842.9407324272343;3346.9944752151396;1.1481765987020986;959.0;245.0;3.914285714285714
additional_717;6688.06190174871;4702.729087186213;1.4221661035019098;893.0;314.0;2.843949044585987
additional_1461;7680.310341404901;4130.849721292467;1.8592567775624318;1237.0;334.0;3.7035928143712575
additional_634;4729.950791778456;4095.732480208552;1.1548485685123677;1008.0;320.0;3.15
additional_1145;9820.179899488729;2934.4809783093424;3.346479316811411;1478.0;228.0;6.482456140350878
additional_547;5988.809356048154;2307.27355952055;2.5956217160884143;1355.0;140.0;9.678571428571429
additional_2140;6447.872619487859;4586.872714152195;1.4057230320766898;1292.0;317.0;4.075709779179811
additional_1226;2819.292456089405;2819.292456089405;1.0;1123.0;246.0;4.565040650406504
additional_403;5582.33673205645;2900.1202101127624;1.9248639117064041;878.0;215.0;4.083720930232558
additional_1147;1664.901196897909;1664.901196897909;1.0;272.0;165.0;1.6484848484848484
additional_783;5853.547758343465;2646.996667416811;2.211392190401172;986.0;194.0;5.082474226804123
additional_2006;9673.697340148732;4466.697406437573;2.1657382311608204;1078.0;299.0;3.6053511705685617
additional_616;7310.883002499972;3940.227446573899;1.855446951128905;1219.0;279.0;4.369175627240144
additional_108;2616.6703984917385;2616.6703984917385;1.0;911.0;155.0;5.877419354838709
additional_1946;2074.862377575753;2056.374812330965;1.0089903674825853;352.0;165.0;2.1333333333333333
additional_1090;3597.6745262785175;3597.6745262785175;1.0;663.0;355.0;1.8676056338028169
additional_216;9662.257595192421;4712.712051970213;2.0502541824410816;1311.0;237.0;5.531645569620253
additional_1410;7549.13289424585;2837.4763876564452;2.6605095031225616;1516.0;216.0;7.018518518518518
additional_1174;9771.309513851367;4979.032364496836;1.9624916647511736;1438.0;307.0;4.684039087947883
additional_1675;4274.751661170825;3125.1670664663743;1.3678474047162816;924.0;229.0;4.034934497816594
